timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1481274029029133,0,-1,-4,-5,8,12,3,-3
1481274029029133,-2,1,-1,0,-9,-6,-7,-5
1481274029044635,-4,0,-1,-7,-6,7,4,0
1481274029044635,0,-3,0,7,25,-2,-4,0
1481274029051637,-1,-1,-2,-5,-6,-3,-1,0
1481274029051637,0,0,-2,-4,3,-7,-3,-1
1481274029059637,-1,-1,2,5,5,7,-4,-2
1481274029059637,-1,-1,-1,-2,-3,3,-1,-2
1481274029066639,-3,-2,-1,0,-6,0,0,-3
1481274029066639,1,0,-1,-1,18,-2,9,2
1481274029074139,-2,-1,-2,1,-9,3,4,-3
1481274029074139,-1,1,1,-1,-6,-7,-2,1
1481274029097143,1,-1,0,-2,-13,-2,-7,-2
1481274029097143,1,0,3,0,-6,5,0,0
1481274029098142,0,-3,-2,5,18,-6,-3,0
1481274029098142,-3,-2,-2,-4,-19,-1,-3,-2
1481274029111644,-4,-1,0,2,16,8,-6,-3
1481274029111644,-1,-2,-2,-6,-7,2,1,1
1481274029119645,-2,-2,3,5,9,5,-7,-4
1481274029119645,1,-1,-1,0,-7,-5,-5,-1
1481274029134647,-1,-1,-1,-9,9,-6,-7,-2
1481274029134647,-2,-1,-2,-3,-49,-2,-2,-2
1481274029135647,-2,-2,-2,-7,-10,5,1,-2
1481274029135647,1,0,-2,5,22,1,3,0
1481274029149149,0,-2,3,2,-11,-9,2,1
1481274029149149,-1,-2,-1,2,6,-1,0,-3
1481274029156650,-1,-1,-2,-5,-16,-3,-16,-5
1481274029156650,-1,0,0,-1,-29,-9,-2,-1
1481274029171652,-1,0,-2,3,3,-7,-10,0
1481274029171652,1,-1,-3,-3,7,4,10,1
1481274029179153,0,1,-1,7,-14,8,0,-3
1481274029179153,-3,1,-3,-12,10,-8,-1,0
1481274029194654,-1,-2,1,-4,-11,-6,-7,-3
1481274029194654,0,-4,0,3,4,0,14,4
1481274029195655,-2,-1,0,3,7,6,5,1
1481274029195655,-1,0,-1,0,-13,0,5,0
1481274029209156,-2,-1,-2,1,-4,-4,0,-1
1481274029209156,-3,-1,-1,-4,17,2,-11,-3
1481274029216659,0,0,-1,-9,-22,-3,9,2
1481274029216659,4,0,-1,9,57,-4,12,6
1481274029231659,-2,0,1,1,-16,8,2,1
1481274029231659,0,0,-1,0,-33,-10,5,0
1481274029239160,-1,0,2,6,47,-1,2,1
1481274029239160,-2,-2,-2,-4,-35,0,-9,-5
1481274029254662,2,0,-1,0,20,-3,0,2
